Price,Address,Beds,Baths,Footage,Type
"€715,000","45 Roselawn Road, Castleknock, Castleknock, Dublin 15",4 Bed,2 Bath,210 m²,Semi-D
"€375,000","160 Killala Road, Cabra West, Cabra, Dublin 7",2 Bed,1 Bath,78 m²,Terrace
"€230,000","Apartment 7, Ashewood House, Kimmage, Dublin 12",1 Bed,1 Bath,47 m²,Apartment
"€255,000","62 Cherrywood Avenue, Clondalkin, Dublin 22",3 Bed,1 Bath,63 m²,Bungalow
"€345,000","65 Woodview Heights, Co. Dublin., K78V892, Lucan, Co. Dublin",3 Bed,2 Bath,86 m²,Detached
"€249,000","16 Rossfield Park, Tallaght, Tallaght, Dublin 24",3 Bed,2 Bath,98 m²,End of Terrace
"€309,950","14A Willow Court, Druid Valley, Cabinteely, Dublin 18",2 Bed,1 Bath,64 m²,Apartment
"€249,950","154 Downpatrick Road, Crumlin, Dublin 12",2 Bed,1 Bath,N/A,End of Terrace
"€280,000","20 Knocknarea Road, Drimnagh, Drimnagh, Dublin 12",2 Bed,1 Bath,76 m²,End of Terrace
"€349,000","5 Earlsfort Lane, Lucan, Co. Dublin",3 Bed,3 Bath,122 m²,Semi-D
"€495,000","11 The Crescent, Kingswood Heights, Tallaght, Dublin 24",6 Bed,3 Bath,153 m²,Detached
"€425,000","12 Abbey Court, Killester, Killester, Dublin 5",3 Bed,1 Bath,95 m²,Terrace
"€219,950","2 Carrigmore Crescent, Citywest, Co. Dublin",2 Bed,1 Bath,70 m²,Apartment
"€249,950","90 Lourdes Road, Maryland, Dublin 8",2 Bed,1 Bath,N/A,Terrace
"€1,580,000","88 Haddington Road, Ballsbridge, Dublin 4",4 Bed,2 Bath,256 m²,Terrace
"€560,000","62 Alder Court, Wendell Avenue, Portmarnock, Co. Dublin",4 Bed,1 Bath,128 m²,Semi-D
"€370,000","81 Castaheany, Clonee, Clonee, Dublin 15",3 Bed,3 Bath,102 m²,Semi-D
"€370,000","18 Waterside Grove, Swords Road, Malahide, Co. Dublin",3 Bed,3 Bath,95 m²,Terrace
"€415,000","Apartment 87, Wyckham Point, Dundrum, Dublin 14",2 Bed,2 Bath,65 m²,Apartment
"€225,000","41 Moylaragh Avenue, Balbriggan, Co. Dublin",3 Bed,3 Bath,N/A,Terrace
"€375,000","Apartment 113, The Elm, Rathfarnham, Dublin 14",2 Bed,2 Bath,70 m²,Apartment
"€430,000","428 Longboat Quay South, Grand Canal Dock, Dublin 2",2 Bed,2 Bath,60 m²,Apartment
"€475,000","6 Church View, Church Avenue, Drumcondra, Dublin 3",3 Bed,3 Bath,88 m²,Duplex
"€295,000","35 Stratton Walk, Adamstown, Co. Dublin",3 Bed,3 Bath,104 m²,Apartment
"€825,000","49 Kerrymount Rise, Foxrock, Dublin 18",4 Bed,3 Bath,160 m²,Detached
"€400,000","52 Barnwell Woods, Hansfield, Ongar, Dublin 15",3 Bed,3 Bath,N/A,Terrace
"€525,000","90 Mountain View, Crinken Glen, Shankill, Dublin 18",3 Bed,2 Bath,116 m²,Semi-D
"€515,000","1 Southdene, Monkstown, Co. Dublin",2 Bed,1 Bath,62 m²,End of Terrace
"€274,950","23 Bellgree Drive, Tyrellstown, Tyrrelstown, Dublin 15",3 Bed,3 Bath,N/A,Detached
"€350,000","10 Abbeywood Avenue, Lucan, Co. Dublin",3 Bed,3 Bath,122 m²,Semi-D
"€315,000","Apartment 17A, Pakenham, Monkstown, Co. Dublin",1 Bed,1 Bath,46 m²,Apartment
"€269,000","23 Westbourne Grove, Clondalkin, Dublin 22",3 Bed,1 Bath,76 m²,Terrace
"€795,000","35 Lansdowne Park, Ballsbridge, Dublin 4",4 Bed,2 Bath,112 m²,Semi-D
"€375,000","76 Royston, Kimmage, Dublin 12",2 Bed,1 Bath,N/A,Terrace
"€245,000","Apartment 10, St Lawrence Court, St Lawrence Road, Clontarf, Dublin 3",1 Bed,1 Bath,44 m²,Apartment
"€295,000","25 Greenville Place, Greenville, Dublin 8",2 Bed,1 Bath,57 m²,Apartment
"€795,000","33 Woodbine Park Booterstown, Booterstown, Co. Dublin",4 Bed,3 Bath,165 m²,Semi-D
"€995,000","24 Ranelagh Road Ranelagh Dublin 6, Ranelagh, Dublin 6",4 Bed,3 Bath,192 m²,Terrace
"€295,000","62 Meridian Court, Ashtown, Dublin 15",2 Bed,2 Bath,N/A,Apartment
"€265,000","49 Northcliffe, Chapelizod, Dublin 20",2 Bed,1 Bath,52 m²,Duplex
"€225,000","12 Turvey Villas, Donabate, Co. Dublin",2 Bed,1 Bath,72 m²,Apartment
"€515,000","41 Luttrellstown Drive, Castleknock, Castleknock, Dublin 15",3 Bed,2 Bath,104 m²,Semi-D
"€189,950","Apartment 2, Coultry Neighbourhood Centre, Santry, Dublin 9",2 Bed,1 Bath,N/A,Apartment
"€290,000","45 Arthur Griffith Park, Lucan, Co. Dublin",3 Bed,1 Bath,83 m²,End of Terrace
"€295,000","5 Newcastle Manor Crescent, Newcastle, Co. Dublin",3 Bed,3 Bath,101 m²,Duplex
"€299,000","17 Scribes Court, Lusk Village, Lusk, Co. Dublin",3 Bed,3 Bath,90 m²,Semi-D
"€265,000","Apartment 15, Saint Fintan's, Swords, Co. Dublin",2 Bed,2 Bath,70 m²,Apartment
"€375,000","136 Oliver Plunkett Avenue, Stella Gardens, Irishtown, Dublin 4",2 Bed,1 Bath,56 m²,Terrace
"€285,000","Apartment 6, Seafield Court, Castle Avenue, Clontarf, Dublin 3",2 Bed,1 Bath,70 m²,Apartment
"€600,000","11 Marguerite Road, Glasnevin, Glasnevin, Dublin 9",4 Bed,1 Bath,126 m²,Terrace
"€2,000,000","Vailima, Ceanchor Road, Howth, Dublin 13",3 Bed,3 Bath,164 m²,Detached
"€189,950","Apartment 233, Block C, Station House, The Tramyard, Inchicore, Dublin 8",1 Bed,1 Bath,42 m²,Apartment
"€400,000","29 Strandville Avenue, North Strand, North Strand, Dublin 3",3 Bed,3 Bath,96 m²,End of Terrace
"€449,000","7 Charnwood Heath, Clonsilla, Clonsilla, Dublin 15",4 Bed,3 Bath,N/A,Semi-D
"€700,000","15 Taney Crescent, Goatstown, Goatstown, Dublin 14",4 Bed,1 Bath,131 m²,Semi-D
"€375,000","107 Walkinstown Road, Walkinstown, Dublin 12",3 Bed,1 Bath,74 m²,Semi-D
"€390,000","19 North Great Clarence Street, Dublin 1",3 Bed,3 Bath,110 m²,End of Terrace
"€295,000","Apartment 85, Block B, Castle Hall, Swords, Co. Dublin",2 Bed,2 Bath,95 m²,Apartment
"€420,000","27 Shantalla Avenue, Beaumont, Dublin 9",3 Bed,1 Bath,111 m²,Terrace
"€265,000","79 Saul Road, Crumlin, Crumlin, Dublin 12",2 Bed,2 Bath,61 m²,Terrace
"€249,950","120 Comeragh Road, Drimnagh, Drimnagh, Dublin 12",3 Bed,1 Bath,N/A,Terrace
"€395,000","166 The Oak, Charleville Square, Rathfarnham, Dublin 14",2 Bed,2 Bath,70 m²,Apartment
"€645,000","11 The Waterfront, Hanover Quay, Grand Canal Dock, Dublin 2",2 Bed,2 Bath,78 m²,Apartment
"€399,950","12 Windmill Road, Crumlin, Crumlin, Dublin 12",5 Bed,1 Bath,N/A,End of Terrace
"€295,000","Apartment 2, Block 1, Richmond Hall, Richmond Road, Fairview, Dublin 3",2 Bed,2 Bath,68 m²,Apartment
"€395,000","Apartment 7, Haddington Square, Ballsbridge, Dublin 4",1 Bed,1 Bath,43 m²,Apartment
"€299,950","55 Galtymore Close, Drimnagh, Dublin 12",3 Bed,1 Bath,N/A,Terrace
"€285,000","59 The Oval, Tullyvale, Cabinteely, Dublin 18",2 Bed,1 Bath,55 m²,Apartment
"€285,000","105 The Distillery, Distillery Road, Drumcondra, Dublin 3",1 Bed,1 Bath,46 m²,Apartment
"€270,000","146 Adamstown Avenue, Adamstown, Lucan, Co. Dublin",2 Bed,3 Bath,81 m²,Duplex
"€2,750,000","12 Morehampton Road, Donnybrook, Dublin 4",6 Bed,7 Bath,428 m²,Terrace
"€245,000","8 Brookfield Court, Brookfield Green, Kimmage, Dublin 12",1 Bed,1 Bath,46 m²,Apartment
"€285,000","22 Cherry Court, Terenure, Dublin 6",1 Bed,1 Bath,43 m²,Apartment
"€475,000","Penthouse 40 Cluain Shee Aikens Village Sandyford Dublin 18, Sandyford, Dublin 18",3 Bed,2 Bath,144 m²,Apartment
"€220,000","30 Ivy Court, Beaumont, Dublin 9",1 Bed,1 Bath,48 m²,Apartment
"€295,000","Apartment 41, Windermere, Gilford Road, Dublin 4",1 Bed,1 Bath,39 m²,Apartment
"€295,000","29 Baile Na Laochra, Ballymun, Dublin 11",3 Bed,3 Bath,103 m²,Terrace
"€1,195,000","67 Trees Road Upper, Mount Merrion, Co. Dublin",4 Bed,4 Bath,173 m²,Semi-D
"€239,000","145 Mellowes Road, Finglas West, Finglas, Dublin 11",2 Bed,1 Bath,72 m²,End of Terrace
"€395,000","48A Ennel Drive, Artane, Artane, Dublin 5",3 Bed,3 Bath,N/A,Detached
"€275,000","3 Saint Mark's Green, Clondalkin, Clondalkin, Dublin 22",3 Bed,1 Bath,N/A,Terrace
"€235,000","6 Railway Court, Clongriffin, Clongriffin, Dublin 13",2 Bed,1 Bath,68 m²,Apartment
"€374,950","35 Crumlin Park, Dublin 12",4 Bed,2 Bath,N/A,Terrace
"€775,000","4 Cloister Gate, Blackrock, Co. Dublin",4 Bed,3 Bath,120 m²,Semi-D
"€275,000","Apartment 16, Carnegie Court, Swords, Co. Dublin",2 Bed,1 Bath,71 m²,Apartment
"€345,000","Apartment 163, Meridian Court, Ashtown, Dublin 15",3 Bed,2 Bath,110 m²,Apartment
"€850,000","1 Abbey Close, Loreto Terrace, Rathfarnham, Dublin 14",4 Bed,3 Bath,197 m²,Detached
"€320,000","1 Mallin Avenue, Dublin 8",2 Bed,2 Bath,60 m²,End of Terrace
"€650,000","9 Rawson Court, Dublin 4",3 Bed,2 Bath,129 m²,Terrace
"€215,000","Apartment 11, Melville Park, Finglas, Dublin 11",2 Bed,2 Bath,61 m²,Apartment
"€280,000","59 Clonuske Park, Balbriggan, Co. Dublin",3 Bed,3 Bath,99 m²,Semi-D
"€330,000","24 Fortunes Walk, Citywest, Co. Dublin",3 Bed,3 Bath,119 m²,Duplex
"€199,950","28 Stralem Mews, Ongar Village, Ongar, Dublin 15",2 Bed,2 Bath,N/A,Apartment
"€395,000","168A The Oaks, Belgard Heights, Tallaght, Dublin 24",4 Bed,3 Bath,152 m²,Detached
"€650,000","15 Foyle Road, Fairview, Fairview, Dublin 3",3 Bed,2 Bath,100 m²,Terrace
"€245,000","17 Marlfield Grove, Kiltipper, Kiltipper, Dublin 24",2 Bed,2 Bath,N/A,Terrace
"€340,000","Apartment 8, Brooklawn, Clontarf, Dublin 3",2 Bed,1 Bath,66 m²,Apartment
"€595,000","9 Rathmore Villas, Terenure, Dublin 6",3 Bed,2 Bath,97 m²,End of Terrace
"€575,000","1 Parklands Road, Ballycullen, Dublin 24",4 Bed,3 Bath,188 m²,Semi-D
"€395,000","61 Limekiln Road, Walkinstown, Walkinstown, Dublin 12",3 Bed,1 Bath,N/A,Terrace
"€815,000","17 Vernon Park, Clontarf, Dublin 3",3 Bed,2 Bath,122 m²,Semi-D
"€495,000","58 Conquer Hill Road, Clontarf, Dublin 3",2 Bed,2 Bath,83 m²,Terrace
"€315,000","31 Galtymore Road, Drimnagh, Drimnagh, Dublin 12",3 Bed,2 Bath,N/A,End of Terrace
"€435,000","38 Ellensborough Crescent, Kiltipper Road, Tallaght, Dublin 24",4 Bed,3 Bath,130 m²,Semi-D
"€330,000","Apartment 53, Trinity Plaza, Dublin 2",1 Bed,1 Bath,43 m²,Apartment
"€259,000","24 Esker Drive, Lucan, Co. Dublin",2 Bed,1 Bath,72 m²,Terrace
"€240,000","Apartment 41, Block B, Old Kilmainham Village, Kilmainham, Dublin 8",1 Bed,1 Bath,42 m²,Apartment
"€199,000","201 Buttercup Park, Darndale, Priorswood, Dublin 17",3 Bed,1 Bath,79 m²,End of Terrace
"€549,000","5 Castlemoyne, Balgriffin, Balgriffin, Dublin 13",5 Bed,4 Bath,174 m²,Semi-D
"€650,000","10 Ashlawn, Dundrum, Dundrum, Dublin 14",4 Bed,3 Bath,117 m²,Detached
"€295,000","36 Offaly Road, Cabra, Cabra, Dublin 7",3 Bed,1 Bath,80 m²,Semi-D
"€500,000","10 Terenure Court, Terenure Road West, Terenure, Dublin 6",2 Bed,2 Bath,87 m²,Duplex
"€845,000","1 The Burgage, Dalkey, Co. Dublin",3 Bed,3 Bath,111 m²,End of Terrace
"€295,000","12 Ferrycarrig Drive, Fairfield., D17V042, Coolock, Dublin 17",3 Bed,1 Bath,82 m²,End of Terrace
"€695,000","5 Glendale Park, Terenure, Dublin 12",4 Bed,1 Bath,130 m²,Bungalow
"€500,000","5 Northcote Avenue Dun Laoghaire, Dun Laoghaire, Co. Dublin",2 Bed,1 Bath,82 m²,Terrace
"€995,000","11 Bellevue Park Booterstown, Booterstown, Co. Dublin",4 Bed,1 Bath,144 m²,Semi-D
"€530,000","Apartment 504, Longboat Quay South Apartments, Grand Canal Dock, Dublin 2",3 Bed,2 Bath,91 m²,Apartment
"€299,995","39 Rutland Avenue, Crumlin, Dublin 12",2 Bed,1 Bath,61 m²,End of Terrace
"€320,000","6 Woodland Park, Rush, Co. Dublin",3 Bed,3 Bath,N/A,Semi-D
"€1,350,000","2 Rathdown Villas, Terenure, Terenure, Dublin 6",4 Bed,2 Bath,181 m²,Semi-D
"€1,050,000","16 Railway Cottages, Ballsbridge, Ballsbridge, Dublin 4",3 Bed,3 Bath,206 m²,Semi-D
"€225,000","11 Thompson Cottages, North Circular Road, North Circular Road, Dublin 7",1 Bed,1 Bath,44 m²,End of Terrace
"€249,000","8 Wheatfields Court, Clondalkin, Dublin 22",3 Bed,1 Bath,N/A,Semi-D
"€450,000","5 Saint Helen's Terrace, Inchicore, Dublin 8",3 Bed,1 Bath,83 m²,End of Terrace
"€245,000","2 Le Vere Terrace, Harold's Cross, Harold's Cross, Dublin 6",1 Bed,1 Bath,36 m²,Terrace
"€875,000","106 Templeville Road, Templeogue, Dublin 6W",4 Bed,3 Bath,222 m²,Semi-D
"€450,000","35 Hunters Way, Ballycullen, Dublin 24",3 Bed,3 Bath,129 m²,Terrace
"€440,000","12 Galmoy Road, Cabra, Dublin 7",3 Bed,2 Bath,92 m²,Terrace
"€345,000","Apartment 123, Rockview, Blackglen Road, Sandyford, Dublin 18",3 Bed,2 Bath,90 m²,Apartment
"€325,000","31 Heatherview Park, Aylesbury, Tallaght, Dublin 24",3 Bed,2 Bath,94 m²,Semi-D
"€525,000","6 Dangan Park, Kimmage Road West, Kimmage, Dublin 12",3 Bed,1 Bath,85 m²,Detached
"€425,000","26 Rockfield, Finnstown Abbey, Lucan, Co. Dublin",4 Bed,3 Bath,154 m²,Semi-D
"€280,000","26 Broadfield Avenue, Rathcoole, Co. Dublin",2 Bed,1 Bath,60 m²,Semi-D
"€295,000","36 Ridgewood Square, Ridgewood, Swords, Co. Dublin",2 Bed,2 Bath,87 m²,Terrace
"€395,000","20 Mount Symon Close, Clonsilla, Dublin 15",4 Bed,3 Bath,133 m²,Semi-D
"€270,000","13 Melville Court, Finglas, Dublin 11",3 Bed,3 Bath,N/A,Duplex
"€649,000","83 Wingfield, Enniskerry Road, Stepaside, Dublin 18",4 Bed,3 Bath,N/A,Semi-D
"€275,000","48 Raheen Road, Tallaght, Tallaght, Dublin 24",3 Bed,1 Bath,N/A,Semi-D
"€239,950","65 The Square, Larch Hill, Santry, Dublin 9",2 Bed,1 Bath,N/A,Apartment
"€345,000","41 Churchwell Road, Belmayne, Balgriffin, Dublin 13",3 Bed,3 Bath,144 m²,Terrace
"€300,000","2 Marino Avenue, Malahide Road, Marino, Dublin 3",3 Bed,1 Bath,85 m²,Terrace
"€385,000","75 The Fairways, Woodbrook Glen, Bray",3 Bed,1 Bath,98 m²,Semi-D
"€280,000","32 Hunters Hall, Hunters Place, Hunters Wood, Ballycullen, Dublin 24",2 Bed,2 Bath,75 m²,Apartment
"€199,000","Apartment 104, Block A4, Geraldstown Woods, Santry, Dublin 9",2 Bed,2 Bath,N/A,Apartment
"€649,000","28 Botanic Road, Glasnevin, Dublin 9",4 Bed,2 Bath,135 m²,Terrace
"€594,950","1 Anville Drive, Stillorgan, Co. Dublin",3 Bed,3 Bath,N/A,End of Terrace
"€275,000","32 Slade Castle Avenue, Saggart, Co. Dublin",3 Bed,3 Bath,137 m²,Duplex
"€350,000","43 Bessborough Avenue, North Strand, Dublin 3",2 Bed,1 Bath,71 m²,Terrace
"€274,950","140 Le Fanu Road, Ballyfermot, Ballyfermot, Dublin 10",2 Bed,1 Bath,N/A,Terrace
"€260,000","11 Gleann Ribh, Lusk, Co. Dublin",2 Bed,2 Bath,90 m²,End of Terrace
"€250,000","3 Deanstown Drive, Finglas West, Finglas, Dublin 11",3 Bed,1 Bath,102 m²,Terrace
"€475,000","29 Luttrellstown Grove, Castleknock, Castleknock, Dublin 15",3 Bed,2 Bath,84 m²,Semi-D
"€225,000","Apartment 238, Bachelors Walk Apartments, Dublin 1",1 Bed,1 Bath,35 m²,Apartment
"€335,000","41 Edenmore Avenue, Raheny, Dublin 5",3 Bed,1 Bath,114 m²,End of Terrace
"€395,000","44 Coleraine Street, Smithfield, Dublin 7",2 Bed,1 Bath,81 m²,End of Terrace
"€395,000","5 St. Josephs Terrace, Fairview, Dublin 3",3 Bed,2 Bath,94 m²,Terrace
"€295,000","Apt., Apt., 88 Fairview Close, Fairview, Dublin 3",2 Bed,2 Bath,N/A,Apartment
"€199,000","Apartment 42, Elmfield Court, Clondalkin, Dublin 22",2 Bed,1 Bath,74 m²,Apartment
"€2,500,000","Kalafat House, 27 Sorrento Road, Dalkey, Co. Dublin",4 Bed,4 Bath,307 m²,Detached
"€1,499,950","Flat 1, 14 Kenilworth Road, Rathmines, Dublin 6",8 Bed,8 Bath,190 m²,Terrace
"€950,000","Apartment 43, Cowper Hall, Milltown Avenue, Mount Saint Annes, Milltown, Dublin 6",3 Bed,3 Bath,135 m²,Apartment
"€1,450,000","19 Grove Lawn, Malahide, Co. Dublin",8 Bed,8 Bath,487 m²,Detached
"€179,990","67 Aras Na Cluaine, Clondalkin, Dublin 22",1 Bed,1 Bath,N/A,Apartment
"€495,000","137 Church Road East Wall Dublin 3, East Wall, Dublin 3",3 Bed,2 Bath,118 m²,Terrace
"€435,000","4 Cannon Mews East Beggars Bush Haddington Road Dublin 4, Ballsbridge, Dublin 4",2 Bed,1 Bath,57 m²,Apartment
"€340,000","44 Cill Cais, Old Bawn Road, Tallaght, Dublin 24",3 Bed,1 Bath,N/A,Semi-D
"€335,000","Apartment 9, Alexandra Quay, York Road, Ringsend, Dublin 4",2 Bed,1 Bath,65 m²,Apartment
"€250,000","Apartment 1, Kings Hall, Phibsborough, Dublin 7",1 Bed,1 Bath,46 m²,Apartment
"€215,000","63 Holywell Drive, Swords, Co. Dublin",1 Bed,1 Bath,50 m²,Apartment
"€385,000","79 Broadmeadows, Swords, Co. Dublin",4 Bed,2 Bath,103 m²,Semi-D
"€245,000","111 Griffith Hall, Glandore Road, Drumcondra, Dublin 9",1 Bed,1 Bath,55 m²,Apartment
"€239,950","26 Moylaragh Drive, Balbriggan, Co. Dublin",3 Bed,3 Bath,N/A,End of Terrace
"€310,000","25 Ashton Avenue, Ashton Broc, Swords, Co. Dublin",2 Bed,2 Bath,N/A,Terrace
"€235,000","Apartment 109, Block E, The Island, Chapelizod, Dublin 20",1 Bed,1 Bath,49 m²,Apartment
"€300,000","Apartment 90, Rathborne Court, Ashtown, Dublin 15",2 Bed,2 Bath,80 m²,Apartment
"€450,000","16 Somerset Street, Ringsend, Ringsend, Dublin 4",2 Bed,1 Bath,66 m²,Terrace
"€260,000","Apartment 5, Bank House, Dublin 8",1 Bed,1 Bath,41 m²,Apartment
"€265,000","10 Cloonmore Grove, Tallaght, Tallaght, Dublin 24",5 Bed,2 Bath,N/A,End of Terrace
"€490,000","21A The Maples, Bird Avenue, Clonskeagh, Dublin 14",2 Bed,1 Bath,N/A,Terrace
"€345,000","78 Elmcastle Park, Kilnamanagh, Kilnamanagh, Dublin 24",3 Bed,1 Bath,92 m²,Semi-D
"€475,000","100 Newgrange Road, Cabra, Dublin 7",3 Bed,1 Bath,85 m²,Semi-D
"€450,000","8 Oakdale Drive, Ballycullen, Dublin 24",3 Bed,3 Bath,102 m²,Semi-D
"€295,000","27 Rosevale Apartments Howth Road Raheny Dublin 5, Raheny, Dublin 5",2 Bed,1 Bath,62 m²,Apartment
"€359,950","7 Daletree Close, Ballycullen, Dublin 24",3 Bed,3 Bath,89 m²,Semi-D
"€289,000","4 The Close, Millbrook Lawns, Tallaght, Dublin 24",3 Bed,1 Bath,99 m²,End of Terrace
"€295,000","10 Thomastown Crescent Sallynoggin, Sallynoggin, Co. Dublin",3 Bed,1 Bath,78 m²,Terrace
"€595,000","4 Garrynure, Milltown, Milltown, Dublin 6",3 Bed,2 Bath,86 m²,Terrace
"€220,000","65 Pinebrook Vale, Clonsilla, Clonsilla, Dublin 15",3 Bed,1 Bath,74 m²,Terrace
"€475,000","Apartment 19, Sorrento Court, Dalkey, Co. Dublin",2 Bed,1 Bath,79 m²,Apartment
"€300,000","132 Kilworth Road, Drimnagh, Drimnagh, Dublin 12",3 Bed,1 Bath,N/A,End of Terrace
"€795,000","7 Dunville Avenue Ranelagh Dublin 6, Ranelagh, Dublin 6",3 Bed,2 Bath,101 m²,End of Terrace
"€495,000","44 Eastmoreland Court Eastmoreland Place Ballsbridge Dublin 4, Ballsbridge, Dublin 4",2 Bed,2 Bath,64 m²,Apartment
"€295,000","4 Silverton 132 Ranelagh Dublin 6, Ranelagh, Dublin 6",1 Bed,1 Bath,49 m²,Apartment
"€395,000","1, 4 Ardee Street South City Centre Dublin 8, Dublin 8",3 Bed,2 Bath,123 m²,Apartment
"€425,000","20 Cairnbrook Avenue, Carrickmines, Carrickmines, Dublin 18",2 Bed,2 Bath,104 m²,Apartment
"€550,000","Apartment 502, Shelbourne Plaza, South Dock Road, Dublin 4",3 Bed,2 Bath,95 m²,Apartment
"€475,000","6 Morehampton Square, Donnybrook, Donnybrook, Dublin 4",2 Bed,1 Bath,60 m²,Duplex
"€299,950","3 Oldcourt Lodge, Ballycullen, Dublin 24",2 Bed,3 Bath,95 m²,Terrace
"€320,000","30 Hampton Gardens Avenue, Naul Road, Balbriggan, Co. Dublin",3 Bed,3 Bath,N/A,Semi-D
"€220,000","Apartment 126, Burnell Square, Mayne River Way, Balgriffin, Dublin 13",1 Bed,1 Bath,48 m²,Apartment
"€380,000","Apartment 24, Mountfield Park, Malahide, Co. Dublin",2 Bed,2 Bath,80 m²,Apartment
"€775,000","57 Rathdown Road, Phibsborough, Dublin 7",3 Bed,3 Bath,175 m²,Terrace
"€310,000","126 Gleann Na Ré­, Druid Valley, Cabinteely, Dublin 18",2 Bed,2 Bath,64 m²,Apartment
"€2,500,000","Sleepy Hollow, 5A Temple Villas, Rathmines, Dublin 6",3 Bed,3 Bath,200 m²,Detached
"€250,000","Apartment 20, Manor Court, Clonsilla, Dublin 15",2 Bed,2 Bath,78 m²,Apartment
"€875,000","10 The Court, Donnybrook, Dublin 4",4 Bed,3 Bath,N/A,House
"€1,000,000","Nurney, Shanganagh Road, Ballybrack, Co. Dublin",5 Bed,2 Bath,244 m²,Detached
"€740,000","36 Saint Fintan's Villas, Deansgrange, Blackrock, Co. Dublin",4 Bed,1 Bath,104 m²,Semi-D
"€285,000","84 Knockmaree, Chapelizod, Dublin 20",2 Bed,1 Bath,58 m²,Apartment
"€400,000","23 Coolatree Park, Beaumont, Dublin 9",3 Bed,1 Bath,85 m²,Semi-D
"€375,000","17 Brian Terrace, Fairview, Fairview, Dublin 3",3 Bed,1 Bath,77 m²,Terrace
"€395,000","2 Monaloe Crescent, Blackrock, Co. Dublin",N/A,N/A,N/A,Site
"€795,000","2 Monaloe Crescent, Blackrock, Co. Dublin",3 Bed,2 Bath,120 m²,Bungalow
"€375,000","Apartment 10, Oldfield Hall, Ticknock Park, Sandyford, Dublin 18",3 Bed,2 Bath,109 m²,Apartment
"€875,000","7 Beaverbrook, Donabate, Co. Dublin",5 Bed,4 Bath,N/A,Detached
"€675,000","13 Old Navan Road, Castleknock, Dublin 15",4 Bed,2 Bath,145 m²,Semi-D
"€450,000","302 Grace Park Manor, Drumcondra, Dublin 9",3 Bed,2 Bath,98 m²,Apartment
"€400,000","25 Quartier Bloom, Ormond Quay Lower, North City Centre, Dublin 1",2 Bed,1 Bath,69 m²,Apartment
"€265,000","12 Gleann Ribh, Lusk, Co. Dublin",2 Bed,2 Bath,N/A,End of Terrace
"€299,000","Apt 1, Sandon Cove, Castle Avenue, Clontarf, Dublin 3",2 Bed,1 Bath,58 m²,Apartment
"€550,000","7 Riverwood Chase, Carpenterstown, Castleknock, Dublin 15",4 Bed,3 Bath,N/A,Semi-D
"€230,000","Apt 11, The Maple, Grattan Wood, Hole-In-The Wall Road, Donaghmede, Dublin 13",2 Bed,2 Bath,65 m²,Apartment
"€295,000","Apartment 116, Rockview, Blackglen Road, Sandyford, Dublin 18",2 Bed,2 Bath,75 m²,Apartment
"€345,000","118 Mourne Road, Drimnagh, Dublin 12",3 Bed,1 Bath,80 m²,End of Terrace
"€1,100,000","59 Sandymount Road, Sandymount, Dublin 4",4 Bed,2 Bath,137 m²,Semi-D
"€220,000","30 Melville Drive, Finglas, Dublin 11",2 Bed,2 Bath,61 m²,Apartment
"€395,000","23 The Close, Citywest Village, Citywest, Co. Dublin",3 Bed,3 Bath,146 m²,Semi-D
"€975,000","20 Hyde Park, Dalkey, Co. Dublin",4 Bed,2 Bath,137 m²,Semi-D
"€375,000","8 Saint Malachy Drive, Greenhills, Walkinstown, Dublin 12",3 Bed,3 Bath,117 m²,Terrace
"€330,000","8 Beechfield Haven, Shankill, Dublin 18",2 Bed,1 Bath,63 m²,Apartment
"€825,000","12 Wesley Road, Rathgar, Rathgar, Dublin 6",3 Bed,2 Bath,128 m²,End of Terrace
"€230,000","Apartment 8, Delhurst Court, Ongar, Dublin 15",2 Bed,2 Bath,N/A,Apartment
"€425,000","36A Laurel Park, Clondalkin, Clondalkin, Dublin 22",3 Bed,1 Bath,98 m²,Semi-D
"€265,000","24 Ardee Court, Cork Street, Dublin 8",1 Bed,1 Bath,50 m²,Apartment
"€850,000","65 Orwell Gate, Marianella, Rathgar, Dublin 6",3 Bed,2 Bath,112 m²,Apartment
"€665,000","39 Johnstown Road, Cabinteely, Cabinteely, Dublin 18",4 Bed,2 Bath,150 m²,Semi-D
"€440,000","70 Saint Patrick's Park, Stepaside, Stepaside, Dublin 18",3 Bed,1 Bath,84 m²,End of Terrace
